track_id,track_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,umur,calm,energic,sad,happy
3pCt2wRdBDa2kCisIdHWgF,To the Bone,Pamungkas,0.668,0.727,7,-6.55,0,0.027,0.514,1.9e-05,0.1,0.939,139.991,344571,4,remaja,1,0,0,1
4xqrdfXkTW4T0RauPLv3WA,Heather,Conan Gray,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,198040,3,remaja,1,0,1,0
5AkV53fo1u01mi8r22JNeF,I Just Couldn't Save You Tonight - Story of Kale - Original Motion Picture Soundtrack,Ardhito Pramono,0.372,0.322,7,-9.831,1,0.0398,0.851,1.02e-06,0.108,0.152,85.064,219600,4,remaja,1,0,1,0
5v6qYImm5k36GHlFxdEZyv,Moral of the Story (feat. Niall Horan) - Bonus Track,Ashe,0.579,0.37,10,-8.9,1,0.0383,0.496,0.0,0.221,0.216,119.799,198515,4,remaja,1,0,1,0
4Yxc55NX3tAXC2mHRAhtcW,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,3,remaja,1,0,1,0
01beCqR9wsVnwzkAJZyTqq,I Love You but I'm Letting Go,Pamungkas,0.393,0.319,6,-9.116,1,0.0303,0.972,2.94e-05,0.111,0.131,79.628,220163,4,remaja,1,0,1,0
71ck7QnubXzGGj3hE49dvk,One Only - Acoustic,Pamungkas,0.258,0.361,0,-8.31,1,0.0303,0.105,0.0,0.0904,0.367,73.343,255102,4,remaja,1,0,1,0
2CoxJRIhTKvHyFIq9FcDO5,It's Only Me - Studio Version,Kaleb J,0.602,0.298,4,-13.333,1,0.0385,0.31,0.0,0.117,0.316,119.889,203076,4,remaja,1,0,1,0
4pN8wW7nFECCJlutZ5mrgg,Nothing's Gonna Change My Love For You,Shania Yan,0.641,0.314,6,-13.316,1,0.0894,0.899,0.0,0.0704,0.248,135.795,199939,4,remaja,1,0,1,1
7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,Bruno Mars,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,220734,4,remaja,1,0,1,0
13sOb9V6Y3uCnRxY9HIZqP,if u could see me cryin' in my room,Arash Buana,0.469,0.173,1,-11.396,1,0.0426,0.921,0.0,0.12,0.304,140.323,256868,4,remaja,1,0,1,1
7rdnB5DAyPbaj51TCQRcqW,It's You,Sezairi,0.63,0.456,8,-8.285,1,0.0317,0.545,0.0,0.114,0.166,137.915,251440,3,remaja,1,0,1,1
3wefloF3t1sFZx8YMFhqYB,Shouldn't Be,Luke Chiang,0.651,0.291,4,-10.009,1,0.0326,0.738,0.0,0.115,0.302,124.898,210436,3,remaja,1,0,1,0
3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,Alicia Keys,0.609,0.444,7,-9.129,1,0.106,0.603,6.86e-06,0.104,0.166,118.402,228707,3,remaja,1,0,1,0
0rOLFkjY5DSIViVBNnzOuK,Sanctuary,Joji,0.552,0.638,1,-7.474,1,0.11,0.387,0.00014,0.374,0.332,167.834,180019,4,remaja,1,1,1,1
6xGruZOHLs39ZbVccQTuPZ,Glimpse of Us,Joji,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,233456,3,remaja,1,1,1,1
2rXVtoLBHuXcNB5DVfIc9p,Happiness,Rex Orange County,0.399,0.235,5,-9.774,1,0.0334,0.734,1.56e-06,0.161,0.197,105.645,279693,3,remaja,1,0,1,0
7zxLkZbUxITHabPzGN8Xgc,Sick Feeling,boy pablo,0.415,0.504,9,-10.003,1,0.0318,0.022,3.84e-06,0.363,0.401,165.86,155714,4,remaja,1,1,1,1
4Ssi6tKwrTHi5qvDndrZRP,Wish You Were Here,Neck Deep,0.53,0.496,10,-6.318,1,0.0264,0.428,0.0,0.0898,0.535,159.957,248254,3,remaja,1,1,1,1
4oVdhvxZrKQTM9ZsUIZa3S,December,Neck Deep,0.542,0.439,2,-7.728,1,0.0272,0.626,0.0,0.109,0.466,144.949,218955,4,remaja,1,0,1,1
4EWBhKf1fOFnyMtUzACXEc,Pluto Projector,Rex Orange County,0.379,0.219,5,-11.196,1,0.0307,0.707,0.000691,0.118,0.188,79.786,267520,4,remaja,1,0,1,0
0T5iIrXA4p5GsubkhuBIKV,Until I Found You,Stephen Sanchez,0.539,0.508,10,-6.05,1,0.0288,0.727,0.0,0.174,0.227,101.358,177720,3,remaja,1,0,1,0
5cjagrNaegv6IQZKflkPTf,I Love You So - Acoustic,The Walters,0.494,0.311,10,-10.546,1,0.0308,0.818,1.5e-05,0.15,0.409,76.039,147333,4,remaja,1,0,1,0
2tGvwE8GcFKwNdAXMnlbfl,happier,Olivia Rodrigo,0.395,0.443,6,-9.72,1,0.133,0.765,9.67e-06,0.0839,0.338,168.924,175933,3,remaja,1,1,1,1
6Xa2rrTpSLkpx887Y115mO,Butterflies,Abe Parker,0.485,0.484,3,-7.036,1,0.0617,0.62,0.0,0.114,0.282,159.877,183938,3,remaja,1,1,1,1
51lPx6ZCSalL2kvSrDUyJc,You're Gonna Live Forever in Me,John Mayer,0.542,0.131,7,-14.104,1,0.0316,0.983,0.00544,0.156,0.319,136.161,190013,4,remaja,1,0,1,1
77SiKnkNEnRw0uoPE4wuEp,cigarettes of ours,Ardhito Pramono,0.609,0.218,7,-14.225,1,0.034,0.849,3.65e-05,0.107,0.386,112.203,222247,4,remaja,1,0,1,0
4nTjkWK590oBDcnIxTr1mI,Favorite Girl,Justin Bieber,0.581,0.681,7,-4.469,1,0.0435,0.0472,0.0,0.104,0.634,176.034,256800,4,remaja,1,1,0,1
5O2P9iiztwhomNh8xkR9lJ,Night Changes,One Direction,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,226600,4,remaja,1,0,1,0
2eAvDnpXP5W0cVtiI0PUxV,Dandelions,Ruth B.,0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0,0.0864,0.454,116.959,233720,3,remaja,1,0,1,0
0ClPIeT6MSgfSgQ9ZrJbAq,Cheating on You,Charlie Puth,0.749,0.535,4,-6.785,1,0.0336,0.0131,3.65e-05,0.0982,0.601,123.042,196607,4,remaja,1,0,0,0
4SqWKzw0CbA05TGszDgMlc,I Love You So,The Walters,0.575,0.648,10,-4.891,1,0.0358,0.583,0.0,0.115,0.466,75.977,160240,4,remaja,1,0,1,0
3cKM7UXBZmgjEgEBTkaIlU,Strong,One Direction,0.741,0.663,0,-7.308,1,0.0434,0.0608,0.0,0.0931,0.338,115.013,184373,4,remaja,1,0,1,0
7x5xYW5W42OGPAdHUyyguy,Locked Away (feat. Adam Levine),R. City,0.509,0.671,1,-5.709,1,0.0678,0.304,0.0,0.0452,0.55,118.413,227480,5,remaja,1,0,0,0
6IGA5YrFiEr5ANrMqKkR6H,Good Grief,Bastille,0.73,0.758,1,-4.888,1,0.0653,0.147,0.0,0.311,0.877,120.041,206493,4,remaja,1,0,0,0
09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,The Weeknd,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,228373,3,remaja,1,0,1,1
0OjiV7FpVCrOIq53ZSH1EM,Ya Sudahlah,Bondan Prakoso,0.646,0.801,9,-4.355,1,0.0408,0.41,0.0,0.0835,0.607,87.991,254293,4,remaja,1,0,0,0
5g1BARk25uUJtEPSUwcjnU,Hero (feat. Christina Perri),Cash Cash,0.47,0.85,1,-2.825,0,0.0363,0.0627,0.0,0.118,0.148,149.876,197840,4,remaja,1,0,1,1
0RoA7ObU6phWpqhlC9zH4Z,A Million Dreams,Ziv Zaifman,0.265,0.312,7,-11.689,1,0.0569,0.243,0.0,0.0893,0.0998,54.747,269453,3,remaja,1,0,1,0
1Fo10MZckp4QMYWWHJs04V,Sayap Pelindungmu,TheOvertunes,0.663,0.27,8,-11.551,1,0.0288,0.913,1.89e-05,0.11,0.404,115.909,219000,4,remaja,1,0,1,0
1QUtm56yu82Q7loVRmon0a,Laskar Pelangi,Nidji,0.554,0.476,8,-10.052,1,0.0239,0.314,0.00345,0.684,0.512,90.023,232787,4,remaja,1,0,1,0
3R0FDwQSXOiO5gaOZFxKZ5,Sweet Scar,Weird Genius,0.529,0.857,0,-1.183,1,0.0385,0.246,0.0,0.0989,0.417,150.143,194855,4,remaja,1,0,1,1
1ACIq7dH1SX4yXhyPoAVKu,Kejar Mimpi,Maudy Ayunda,0.692,0.547,7,-6.932,1,0.0296,0.602,0.000366,0.23,0.51,125.974,230562,4,remaja,1,0,1,1
2YZfBRWpCDatz4stXabHi1,Usik,Feby Putri,0.208,0.441,2,-10.917,1,0.0384,0.777,0.327,0.137,0.0921,183.135,311497,3,remaja,0,1,1,1
7FlHNJT4TC120CDvFOHzei,Rewrite The Stars,James Arthur,0.67,0.743,10,-4.993,1,0.0393,0.237,0.0,0.465,0.571,125.944,218293,4,remaja,1,0,0,1
6CLIPaGFJbCS9jakGQfp5v,Pesawat Kertas 365 Hari,JKT48,0.57,0.802,7,-3.938,1,0.0268,0.0178,0.0,0.105,0.504,106.043,280942,4,remaja,1,0,1,0
37sINbJZcFdHFAsVNsPq1i,Superheroes,The Script,0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,245467,4,remaja,1,1,0,1
1Duym1lVQurgKHHSqpOWhY,Lost Stars,Adam Levine,0.494,0.582,0,-4.769,1,0.0266,0.102,0.0,0.0797,0.416,82.025,267787,4,remaja,1,0,1,0
7MfWfl5XcVefwtQWTdF1py,Kuat Kita Bersinar,Superman Is Dead,0.493,0.935,9,-4.767,1,0.0444,0.0131,0.000816,0.385,0.943,159.995,191187,4,remaja,1,1,0,1
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,4,remaja,1,0,1,0
46HNZY1i7O6jwTA7Slo2PI,My Universe,Coldplay,0.573,0.711,1,-6.268,0,0.0406,0.0114,0.0,0.328,0.47,105.006,226198,4,remaja,1,0,1,0
4JozU4Ud30FGyDYzoUKasI,Garis Terdepan,Fiersa Besari,0.659,0.334,2,-11.181,1,0.0273,0.656,0.0,0.0938,0.398,87.356,213237,4,remaja,1,0,1,0
1NNAI51EuoRWw1ydX1zV7S,Daylight,Maroon 5,0.656,0.674,7,-5.473,1,0.0269,0.00242,0.0,0.255,0.369,120.001,225067,4,remaja,1,0,1,0
2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,One Direction,0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,0.595,138.113,192120,4,remaja,1,0,0,1
5sgRYOTpFZRROlndD460KI,"Pelukku Untuk Pelikmu - OST Imperfect: Karier, Cinta, & Timbangan",Fiersa Besari,0.531,0.825,4,-5.462,1,0.0432,0.127,0.0,0.195,0.247,125.043,249503,4,remaja,1,0,1,1
31L9yLXSj6LpCFupyMV6CR,Up&Up,Coldplay,0.479,0.717,7,-5.459,1,0.0605,0.0488,0.000333,0.102,0.253,163.989,405320,4,remaja,1,1,1,1
3t0Dw9zYFXK4ezJxbM3rbj,Running,Gaho,0.572,0.85,2,-3.112,1,0.0558,0.203,0.0,0.313,0.608,139.986,209947,4,remaja,1,0,0,1
6wHnwqvtNdQicSPTTkYRQN,"Semoga, Ya",Nosstress,0.536,0.275,4,-9.283,1,0.0277,0.858,3.96e-05,0.122,0.309,95.178,213241,4,remaja,1,0,1,0
6OtCIsQZ64Vs1EbzztvAv4,Good Life,OneRepublic,0.634,0.69,6,-7.804,1,0.052,0.0771,0.0,0.132,0.645,94.988,253307,4,remaja,1,0,0,0
4fK1BOwfHJpaYd0VQRk97G,Aku Bisa,SAVE LAGU ANAK,0.751,0.581,6,-6.851,1,0.0542,0.402,1.36e-06,0.122,0.589,121.599,192856,4,remaja,1,0,0,0
67jHsTmqbIp0egM8bU4G3H,Setinggi Langit,Naura Ayu,0.676,0.952,0,-5.229,1,0.102,0.521,1.37e-05,0.087,0.384,90.98,275693,4,remaja,1,0,1,0
7n7ibkmqKivXKOvlTBaAnS,Growing Up (Rara Sekar),Daramuda,0.448,0.127,7,-17.758,1,0.0362,0.953,5.49e-05,0.196,0.0955,102.061,553625,3,remaja,1,0,1,0
4dzRG1dWHna5Klwp8AByH7,menangis di jalan pulang,Nadin Amizah,0.352,0.326,8,-11.131,1,0.0332,0.976,0.396,0.106,0.169,131.878,360937,3,remaja,0,0,1,1
5rZXBHUU2qz7huEckTwpqo,High Hopes,Kodaline,0.488,0.487,4,-6.371,1,0.0307,0.577,0.0,0.193,0.217,77.344,230267,4,remaja,1,0,1,0
0V3wPSX9ygBnCm8psDIegu,Anti-Hero,Taylor Swift,0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,200690,4,remaja,1,0,1,0
1QwRHgfwLz10z73omVRGwI,"we'll be okay, for today",Arash Buana,0.383,0.221,1,-13.725,1,0.037,0.941,0.000991,0.0944,0.357,107.759,228725,4,remaja,1,0,1,0
2s07iRgvSgwLFr23eXFFQQ,Cermin,Nadin Amizah,0.369,0.137,7,-14.752,0,0.039,0.979,0.0112,0.0943,0.157,112.612,277035,4,remaja,1,0,1,0
2zZuQRgs9xNBXwdZUFEGE6,Gonna Be Okay,Brent Morgan,0.609,0.506,11,-8.902,1,0.0292,0.0204,0.0,0.102,0.364,77.427,210165,4,remaja,1,0,1,0
1Wdj4wRDYS7aT4CoPS0mAH,You Are Enough,Sleeping At Last,0.593,0.5,1,-8.532,1,0.029,0.707,1.24e-05,0.0837,0.465,117.996,180087,4,remaja,1,0,1,0
70RnJj7bJB7WrnPg1IiMqU,Like You,Tatiana Manaois,0.502,0.416,0,-9.741,1,0.39,0.762,0.0,0.106,0.281,170.667,198862,4,remaja,0,1,1,1
3FPlY1uqTe1oFfIgI0BnoA,Beranjak Dewasa,Nadin Amizah,0.56,0.331,0,-7.929,1,0.0287,0.454,0.00347,0.102,0.0781,115.094,297617,4,remaja,1,0,1,0
6Hii26x3qDErVitnGW8QtO,Runtuh,Feby Putri,0.593,0.287,3,-13.164,1,0.0289,0.876,0.000136,0.119,0.191,127.783,223974,4,remaja,1,0,1,1
6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,289533,3,remaja,1,1,1,1
3TcL0dyCMyr0kyTTc4NLgI,Who Says,Selena Gomez & The Scene,0.682,0.927,4,-2.915,1,0.0479,0.0843,0.0,0.149,0.744,101.019,195613,4,remaja,1,0,0,0
17DTV3UEaE6T8yWgygOUlW,Ghosts,Gatton,0.408,0.185,10,-8.89,1,0.0286,0.957,0.000417,0.14,0.303,107.713,162515,4,remaja,1,0,1,0
4MUN2Hc6m1kJZjfaUwh8zA,Sedikit Keluh Malam Ini,Elegi,0.594,0.21,7,-9.314,1,0.0326,0.909,0.000184,0.0874,0.161,120.121,115433,3,remaja,1,0,1,0
1ado6H8nwj0izGVinobwuP,Jalan Pulang,Yura Yunita,0.522,0.227,0,-10.949,1,0.0302,0.956,4.81e-05,0.129,0.373,157.861,216835,3,remaja,1,1,1,1
2XqpHPNlK9KbeIVqfSeLMO,Saudade,Kunto Aji,0.436,0.511,7,-9.144,1,0.0608,0.617,0.00267,0.477,0.358,73.993,229920,4,remaja,1,0,1,0
7gzdvN8XbAXwYFOOUj7CxM,hormat kepada angin,Nadin Amizah,0.48,0.354,5,-10.75,1,0.0275,0.925,0.0316,0.137,0.221,138.071,355627,4,remaja,1,0,1,1
3CBxVM0zGj41BQtE6m7gwb,Membasuh,Hindia,0.342,0.196,0,-12.149,1,0.0461,0.928,0.0317,0.158,0.235,187.224,373825,4,remaja,1,1,1,1
6xeqCawPZngDVqw2W2aGaR,Kembali Pulang,Suara Kayu,0.559,0.236,1,-10.619,1,0.0282,0.95,0.00673,0.105,0.33,141.977,207899,3,remaja,1,0,1,1
0dSchkfNB8SzYj8Bx7bcCW,Try,Colbie Caillat,0.609,0.367,1,-9.765,1,0.0291,0.804,0.0,0.108,0.545,140.006,224547,4,remaja,1,0,0,1
3X3mfRMRaPJRiIMDMQtSkd,Landslide,Oh Wonder,0.624,0.423,1,-8.757,1,0.0628,0.748,8.18e-05,0.103,0.325,81.299,208229,4,remaja,1,0,1,0
6nek1Nin9q48AVZcWs9e9D,Paradise,Coldplay,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,278719,4,remaja,1,0,1,1
1jF7IL57ayN4Ity3jQqGu0,Try,P!nk,0.674,0.628,2,-7.079,1,0.03,0.00144,0.0,0.0944,0.552,103.998,247907,4,remaja,1,0,0,0
4rkUEE5iTzG0szS8k8QzqR,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",Jessie J,0.383,0.616,5,-7.118,1,0.0515,0.314,7.21e-06,0.11,0.48,147.625,208667,4,remaja,1,0,1,1
1D8kctV7MtI4rWZhbYeaF9,Di Ambang Karam,Pendarra,0.594,0.4,1,-12.58,1,0.0302,0.927,0.891,0.144,0.28,100.043,274853,4,remaja,0,0,0,0
43I1H9UKzvRQZPBzq3ojhp,Hadapi Dengan Senyuman,Dewa,0.628,0.581,9,-8.322,0,0.0315,0.352,0.000868,0.3,0.549,141.623,250493,4,remaja,1,0,0,1
6XsFgTG4dY768oIB4Dmeu0,Jiwa Yang Bersedih,Ghea Indrawari,0.363,0.391,2,-8.429,1,0.0281,0.805,1.34e-06,0.115,0.451,97.377,278219,4,remaja,1,0,1,0
6ZtiywT2Qm50a1uR0jlY35,"Sit Still, Look Pretty",Daya,0.846,0.734,2,-3.601,1,0.108,0.286,8.27e-05,0.425,0.717,90.98,207761,4,remaja,1,0,0,0
1e13iAgF2fQ9fkUr3SN0kT,Kemana Kita Hari Ini,Batas Senja,0.458,0.455,2,-8.577,1,0.0278,0.139,0.0,0.16,0.218,75.022,279600,4,remaja,1,0,1,0
0yLdNVWF3Srea0uzk55zFn,Flowers,Miley Cyrus,0.707,0.681,0,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,200455,4,remaja,1,0,0,0
6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,PinkPantheress,0.696,0.809,5,-8.254,1,0.05,0.252,0.000128,0.248,0.857,132.962,131013,4,remaja,1,0,0,1
4LRPiXqCikLlN15c3yImP7,As It Was,Harry Styles,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,4,remaja,1,1,0,1
3OHfY25tqY28d16oZczHc8,Kill Bill,SZA,0.644,0.728,8,-5.75,1,0.0351,0.0543,0.169,0.161,0.43,88.993,153947,4,remaja,0,0,1,0
4N5s8lPTsjI9EGP7K4SXzB,Green Green Grass,George Ezra,0.685,0.738,8,-4.413,1,0.0595,0.0695,0.0,0.128,0.8,112.972,167614,4,remaja,1,0,0,0
6dgUya35uo964z7GZXM07g,Nonsense,Sabrina Carpenter,0.74,0.697,8,-4.912,1,0.034,0.0268,0.0,0.224,0.732,138.992,163648,4,remaja,1,0,0,1
4jonEzO6nIIBt5xPGsyOA0,Romantic Homicide,d4vd,0.556,0.55,6,-10.601,1,0.034,0.447,0.0104,0.321,0.196,131.969,132631,4,remaja,1,0,1,1
0QHEIqNKsMoOY5urbzN48u,Made You Look,Meghan Trainor,0.838,0.525,10,-3.562,1,0.0665,0.345,1.92e-06,0.0771,0.884,144.981,134256,4,remaja,1,0,0,1
4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,OneRepublic,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,148486,4,remaja,1,0,0,1
3IHaiorYWOcr8Kzs85PWF7,CUFF IT,Beyoncé,0.745,0.729,4,-5.573,0,0.221,0.0558,0.0,0.0589,0.629,115.028,225389,4,remaja,0,0,0,0
6pod2VRHVTven17Da0uZHi,Them Changes - Sped Up,Thundercat,0.815,0.658,2,-7.811,1,0.0464,0.557,0.322,0.114,0.871,114.326,135116,4,remaja,0,0,0,0
0QPRDC97rIQB3Jh3hrVJoH,SNAP,Rosa Linn,0.563,0.639,0,-8.205,1,0.0684,0.107,1.06e-05,0.446,0.518,169.985,179551,4,remaja,1,1,1,1
4ZjUdbFR4lQRPCev91pQNk,Players - DJ Smallz 732 - Jersey Club Remix,Coi Leray,0.925,0.55,1,-8.42,1,0.107,0.128,0.007,0.0857,0.719,136.004,117027,4,remaja,1,0,0,1
5ihZarJQzsvrLE7R9zjwTq,Super Freaky Girl,Nicki Minaj,0.952,0.882,2,-2.634,1,0.217,0.0537,1.82e-05,0.314,0.9,133.051,170977,4,remaja,0,0,0,1
3RfTeIrWS8LNrfHYwechtt,Sunroof,Nicky Youre,0.768,0.716,10,-5.11,1,0.0404,0.35,0.0,0.15,0.841,131.43,163026,4,remaja,1,0,0,1
2FLyONNYaIWIfM4X71SaYA,It's A Wrap,Mariah Carey,0.765,0.43,9,-6.926,0,0.0362,0.389,0.0,0.335,0.55,90.008,247080,3,remaja,1,0,0,0
3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),Sam Smith,0.714,0.472,2,-7.375,1,0.0864,0.013,4.51e-06,0.266,0.238,131.121,156943,4,remaja,1,0,1,1
53jnnqFSRGMDB9ADrNriCA,Bloody Mary,Lady Gaga,0.591,0.637,9,-6.365,0,0.03,0.0107,1.95e-06,0.113,0.432,99.998,244760,4,remaja,1,0,1,0
2Ch7LmS7r2Gy2kc64wv3Bz,Die For You,The Weeknd,0.582,0.525,1,-7.163,0,0.0627,0.111,0.0,0.134,0.51,133.249,260253,4,remaja,1,0,1,1
7aDxQPHQmH5YZGf9yxIRnn,Falling Apart,Besomorph,0.738,0.678,7,-6.107,0,0.0406,0.303,0.0,0.272,0.264,110.023,161727,4,remaja,1,0,1,0
3NanY0K4okhIQzL33U5Ad8,Boy's a Liar,PinkPantheress,0.656,0.838,5,-8.407,1,0.041,0.25,0.00281,0.207,0.74,132.981,131253,4,remaja,1,0,0,1
4AULw1VRyJP17zMvwgTIUs,Umaasa,Calein,0.627,0.433,9,-9.868,1,0.0232,0.295,0.393,0.332,0.353,96.016,335625,4,remaja,0,0,1,0
0JzG1wJuB4v9UPkSE7LMXi,Hotel,Montell Fish,0.228,0.427,0,-8.739,0,0.0363,0.752,0.0167,0.592,0.192,180.345,197333,4,remaja,1,1,1,1
21szgNA72iLwvBxHQLgwBh,die first,Nessa Barrett,0.444,0.669,8,-6.727,0,0.125,0.0669,0.0,0.124,0.44,183.441,177109,4,remaja,1,1,1,1
0Qsbp9di0nwMAr7yIhEaKQ,Home To Me,Rival,0.36,0.626,6,-5.476,0,0.0782,0.592,1.06e-06,0.467,0.23,82.868,198387,3,remaja,1,0,1,0
2kSb3wYSOV996xA2NSmpck,Melting,Kali Uchis,0.574,0.479,8,-7.776,1,0.0355,0.179,0.0803,0.106,0.303,115.263,208854,4,remaja,1,0,1,0
6FtIK0IkmG33lKbc1pyAlZ,AMAZING,Rex Orange County,0.719,0.461,8,-8.191,1,0.0454,0.279,0.0,0.0875,0.548,123.915,209200,4,remaja,1,0,0,0
4A2CyJ3VhCxiQCYXlV6zRL,About Damn Time,Lizzo,0.835,0.747,10,-6.328,0,0.0622,0.101,0.0,0.355,0.713,108.975,191822,4,remaja,1,0,0,0
2TktkzfozZifbQhXjT6I33,Evergreen (You Didn’t Deserve Me At All),Omar Apollo,0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,216680,3,remaja,1,0,1,0
3iBgrkexCzVuPy4O9vx7Mf,Glue Song,beabadoobee,0.62,0.409,1,-10.146,1,0.0282,0.77,0.0542,0.105,0.582,113.946,135067,3,remaja,1,0,0,0
0Dl965SLJGi9bB0SrvtPRx,girlfriend,hemlocke springs,0.763,0.759,11,-3.925,0,0.0906,0.218,4.24e-05,0.0724,0.964,146.006,133151,4,remaja,1,0,0,1
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,4,remaja,1,0,1,0
0vwF1PVvU7EJpKKGRDgdaQ,Remember - Acoustic / Sped Up,Becky Hill,0.602,0.525,7,-6.765,0,0.0504,0.81,0.0,0.0943,0.548,136.932,154147,4,remaja,1,0,0,1
1BSMpVGWs3v5BZKnAQziAc,Light Switch,Charlie Puth,0.69,0.626,6,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,185681,4,remaja,0,1,0,1
2ogKhhoMClkFXek7ZgxAhN,Shameless,Camila Cabello,0.377,0.651,4,-5.437,0,0.0589,0.0197,5.31e-05,0.174,0.0851,129.607,219742,4,remaja,1,0,1,1
3Pneltdo9s7kfvhwbg8LXz,Fools I'm Staying With,Paul the Neighbour,0.686,0.391,5,-11.633,1,0.0297,0.781,0.159,0.32,0.69,98.009,221414,4,remaja,0,0,0,0
51Grh1RyUDcMBbpuyUIUHI,rises the moon,Liana Flores,0.483,0.129,5,-20.149,0,0.0349,0.947,0.145,0.106,0.203,137.35,161929,3,remaja,0,0,1,1
0l0CvurVUrr2w3Jj1hOVFc,NO,Meghan Trainor,0.557,0.803,1,-3.599,0,0.213,0.0124,1.61e-06,0.737,0.657,92.134,213507,4,remaja,0,0,0,0
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847,4,remaja,1,0,0,0
0IvlCZFHDCgeHqZJHO7ghW,What You Need,Ashley Sienna,0.658,0.486,4,-5.371,0,0.0382,0.00751,0.00387,0.678,0.192,101.985,196471,4,remaja,1,0,1,0
0Ni3UTucdl8y2j3EG4w5PB,omg,Gloria Kim,0.729,0.84,9,-4.953,0,0.0324,0.0274,0.000771,0.0721,0.796,117.982,142373,4,remaja,1,0,0,0
3jiKUMXqwEodB7gVv1RMZU,After Last Night (with Thundercat & Bootsy Collins),Bruno Mars,0.651,0.703,0,-8.958,0,0.0816,0.0297,0.0,0.0608,0.647,140.051,249444,4,remaja,1,0,0,1
4cacyP5c3PMlfnyjpg13xW,Betty (Get Money),Yung Gravy,0.723,0.772,1,-6.784,1,0.0792,0.00524,1.15e-05,0.367,0.58,102.004,146471,4,remaja,1,0,0,0
1rrqJ9QkOBYJlsZgqqwxgB,Rush,Ayra Starr,0.792,0.503,1,-8.044,1,0.0626,0.0369,0.00057,0.0959,0.381,99.97,185093,4,remaja,1,0,1,0
7h0hJMVFFSx7C2rOxa8Wxw,Love Feels Like a Prison to Me,Meric,0.576,0.723,9,-5.911,1,0.136,0.0522,0.000194,0.296,0.12,155.04,176806,4,remaja,1,0,1,1
75FEaRjZTKLhTrFGsfMUXR,Running Up That Hill (A Deal With God),Kate Bush,0.629,0.547,10,-13.123,0,0.055,0.72,0.00314,0.0604,0.197,108.375,298933,4,remaja,1,0,1,0
1ovZe7upcqycTuPFfOg6kB,complex (demo),Katie Gregson-MacLeod,0.384,0.167,0,-9.92,1,0.0375,0.924,0.0,0.118,0.258,95.102,256108,4,remaja,1,0,1,0
4LOeYOTRDzW1kI42eG4R47,Someone Like You,Camo Columbo,0.836,0.499,5,-6.873,1,0.0326,0.576,0.143,0.105,0.442,112.004,123214,4,remaja,0,0,1,0
1I4lCSP69P74nU3a6Su5L2,Jiggle Jiggle,Duke & Jones,0.864,0.412,1,-5.886,1,0.273,0.458,0.00087,0.124,0.654,99.992,97209,4,remaja,0,0,0,0
